beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
sportmalta					,MT,Malta,project,,,,,,,Malta,,,Cospicua,,,,"Cospicua, Malta",35.8807778,14.5277013,True,MT01105
malta air traffic services ltd.,MT,Malta,project,,,,,,,Malta,,,Luqa,LQA 4000,,,"Luqa LQA 4000, Malta",35.85411349999999,14.4832795,True,MT01133
water services corporation,MT,Malta,project,,,,,,,Malta,,,Ħal Luqa,LQA 9043,Triq Ħal Qormi,,"Head Office, Triq Ħal Qormi, Ħal Luqa LQA 9043, Malta",35.8650156,14.4823387,True,MT01133
national commission for further and higher education,MT,Malta,project,,,,,,,Malta,,,San Gwann,SGN 3000,,,"Malta Life Sciences Park, San Gwann SGN 3000, Malta",35.9025389,14.473177,True,MT01214
malta business bureau 						,MT,Malta,project,,,,,,,Malta,,,Birkirkara,BKR9039,Triq Dun Karm,,"Malta Business Bureau, Head Office, Cornerline, Level 1,, Triq Dun Karm, Birkirkara BKR9039, Malta",35.90104499999999,14.470692,True,MT01214
malta qualifications council,MT,Malta,project,,,,,,,Malta,,,San Gwann,SGN 3000,,,"Malta Life Sciences Park, San Gwann SGN 3000, Malta",35.9025389,14.473177,True,MT01214
malta financial services authority						,MT,Malta,project,,,,,,,Malta,,,Ħ'Attard,BKR 3000,,,"Notabile Road, Ħ'Attard BKR 3000, Malta",35.89284799999999,14.457284,True,MT01214
kummissjoni nazzjonali persuni b'dizabilita ,MT,Malta,project,,,,,,,Malta,,,Birkirkara,,Triq Salvu Psaila,,"CRPD, G5 Offices, Triq Salvu Psaila, Birkirkara, Malta",35.8941279,14.4720694,True,MT01214
recoop ltd - the restoration & conservation coop ltd,MT,Malta,project,,,,,,,Malta,,,Birkirkara,,Triq L-Esportaturi,,"Triq L-Esportaturi, Birkirkara, Malta",35.89129670000001,14.4607756,True,MT01214
kummissjoni nazzjonali ghal persuni b'dizabilita' (knpd),MT,Malta,project,,,,,,,Malta,,,Birkirkara,,Triq Salvu Psaila,,"CRPD, G5 Offices, Triq Salvu Psaila, Birkirkara, Malta",35.8941279,14.4720694,True,MT01214
kummissjoni nazzjonali persuni b' dizabilita',MT,Malta,project,,,,,,,Malta,,,Birkirkara,,Triq Salvu Psaila,,"CRPD, G5 Offices, Triq Salvu Psaila, Birkirkara, Malta",35.8941279,14.4720694,True,MT01214
ghaqda muzikali san gorg martri,MT,Malta,project,,,,,,,Malta,,,Ħal Qormi,,Triq Il-Kbira,,"Triq Il-Kbira, Ħal Qormi, Malta",35.8814278,14.4715026,True,MT01206
"malta college of arts, science and technology",MT,Malta,project,,,,,,,Malta,,,Raħal Ġdid,,Triq Kordin,,"Triq Kordin, Raħal Ġdid, Malta",35.8762892,14.5065236,True,MT01145
"malta college for arts, science and technology",MT,Malta,project,,,,,,,Malta,,,Raħal Ġdid,,Triq Kordin,,"Triq Kordin, Raħal Ġdid, Malta",35.8762892,14.5065236,True,MT01145
st. jeanne antide foundation,MT,Malta,project,,,,,,,Malta,,,Ħal Tarxien,,Triq Hal Tarxien,,"51, Triq Hal Tarxien, Ħal Tarxien, Malta",35.86915479999999,14.5085973,True,MT01145
transport malta,MT,Malta,project,,,,,,,Malta,,,Raħal Ġdid,,Triq L Arkata,,"A3 Towers, PLA 1212, Triq L Arkata, Raħal Ġdid, Malta",35.872553,14.5004232,True,MT01145
malta college of arts science & technology,MT,Malta,project,,,,,,,Malta,,,Raħal Ġdid,,Triq Kordin,,"Triq Kordin, Raħal Ġdid, Malta",35.8762892,14.5065236,True,MT01145
"malta college of arts, science and technology ",MT,Malta,project,,,,,,,Malta,,,Raħal Ġdid,,Triq Kordin,,"Triq Kordin, Raħal Ġdid, Malta",35.8762892,14.5065236,True,MT01145
animal welfare directorate						,MT,Malta,project,,,,,,,Malta,,,Marsa,,,,"Marsa, Malta",35.8705597,14.49230669999999,True,MT01134
regulator for energy and water services,MT,Malta,project,,,,,,,Malta,,,Marsa,,,,"Albert Town, Marsa, Malta",35.8759841,14.495762,True,MT01134
employment training programme,MT,Malta,project,,,,,,,Malta,,,Birżebbuġa,,,,"Birżebbuġa, Malta",35.82079710000001,14.506427,True,MT01315
employment training corporation,MT,Malta,project,,,,,,,Malta,,,Birżebbuġa,,,,"Birżebbuġa, Malta",35.82079710000001,14.506427,True,MT01315
employment and training corporation,MT,Malta,project,,,,,,,Malta,,,Birżebbuġa,,,,"Birżebbuġa, Malta",35.82079710000001,14.506427,True,MT01315
megabyte ltd,MT,Malta,project,,,,,,,Malta,,,Mosta,,,,"Mosta, Malta",35.905816,14.434973,True,MT01539
kirkop local council,MT,Malta,project,,,,,,,Malta,,,Iż-Żurrieq,,P.P.Saydon,,"P.P.Saydon, Iż-Żurrieq, Malta",35.8309358,14.4741976,True,MT01367
teddies childcare centre,MT,Malta,project,,,,,,,Malta,,,Zurrieq,,Triq Filippu Farrugia,,"12, Triq Filippu Farrugia, Zurrieq, Malta",35.8268805,14.4722693,True,MT01367
wasteserv malta ltd.,MT,Malta,project,,,,,,,Malta,,,Wied il-Għajn,MSK 9052,,,"EkoCentre, Latmija Road, Wied il-Għajn MSK 9052, Malta",35.862337,14.55021,True,MT01335
wasteserv malta ltd,MT,Malta,project,,,,,,,Malta,,,Wied il-Għajn,MSK 9052,,,"EkoCentre, Latmija Road, Wied il-Għajn MSK 9052, Malta",35.862337,14.55021,True,MT01335
the malta council for science and technology (mcst),MT,Malta,project,,,,,,,Malta,,,Il-Kalkara,,,,"Villa Bighi, KKR1320,, Il-Kalkara, Malta",35.8928062,14.5241203,True,MT01129
malta tourism authority ,MT,Malta,project,,,,,,,Malta,,,Kalkara,,,,"Building SCM01, Level 3, SmartCity Ricasoli SCM 1001, Kalkara, Malta",35.889998,14.5430426,True,MT01129
malta film commission,MT,Malta,project,,,,,,,Malta,,,Il-Kalkara,KKR 9062,,,"Malta Film Commission, St Rocco Street, Il-Kalkara KKR 9062, Malta",35.89556099999999,14.531427,True,MT01129
malta tourism authority,MT,Malta,project,,,,,,,Malta,,,Kalkara,,,,"Building SCM01, Level 3, SmartCity Ricasoli SCM 1001, Kalkara, Malta",35.889998,14.5430426,True,MT01129
malta council for economic and social development,MT,Malta,project,,,,,,,Malta,,,Il-Kalkara,,,,"Villa Bighi, KKR1320,, Il-Kalkara, Malta",35.8928062,14.5241203,True,MT01129
malta council for science and technology,MT,Malta,project,,,,,,,Malta,,,Il-Kalkara,,,,"Villa Bighi, KKR1320,, Il-Kalkara, Malta",35.8928062,14.5241203,True,MT01129
heritage malta,MT,Malta,project,,,,,,,Malta,,,Il-Kalkara,,Triq Marina,,"Triq Marina, Il-Kalkara, Malta",35.8927149,14.5248183,True,MT01129
malta information technology agency,MT,Malta,project,,,,,,,Malta,,,Il-Ħamrun,,Triq Nazzjonali,,"Gattard House, Triq Nazzjonali, Il-Ħamrun, Malta",35.88929999999999,14.4986781,True,MT01118
ministry for education and employment					,MT,Malta,project,,,,,,,Malta,,,Floriana,,Great Siege Road,,"Great Siege Road, Floriana, Malta",35.8956036,14.5058584,True,MT01118
malta environment and planning authority ,MT,Malta,project,,,,,,,Malta,,,Floriana,FRN 1230,,,"St Francis Ravelin, Floriana FRN 1230, Malta",35.8900965,14.5034083,True,MT01118
training and development directorate						,MT,Malta,project,,,,,,,Malta,,,Il-Furjana,FRN 1610,Sa Maison Road,,"San Salvatore Bastion, Sa Maison Road, Il-Furjana FRN 1610, Malta",35.8934636,14.5013797,True,MT01118
"ministry of education, employment and the family",MT,Malta,project,,,,,,,Malta,,,Floriana,,Great Siege Road,,"Great Siege Road, Floriana, Malta",35.8956036,14.5058584,True,MT01118
union haddiema maghqudin,MT,Malta,project,,,,,,,Malta,,,Il-Furjana,FRN1123,,,"UHM Voice of the Workers, St Thomas Str, Il-Furjana FRN1123, Malta",35.891364,14.50549,True,MT01118
"centre for development, research and training						",MT,Malta,project,,,,,,,Malta,,,Il-Furjana,FRN 1610,Sa Maison Road,,"San Salvatore Bastion, Sa Maison Road, Il-Furjana FRN 1610, Malta",35.8934636,14.5013797,True,MT01118
the secretariat for catholic education archdiocese of malta,MT,Malta,project,,,,,,,Malta,,,Floriana,,,,"Floriana, Malta",35.89289890000001,14.5039416,True,MT01118
restoration directorate ,MT,Malta,project,,,,,,,Malta,,,Il-Furjana,,Triq Vincenzo Dimech,,"Triq Vincenzo Dimech, Il-Furjana, Malta",35.8956184,14.5021852,True,MT01118
ministry for education and employment,MT,Malta,project,,,,,,,Malta,,,Floriana,,Great Siege Road,,"Great Siege Road, Floriana, Malta",35.8956036,14.5058584,True,MT01118
department of justice,MT,Malta,project,,,,,,,Malta,,,Ir-Rabat Għawdex,,Triq il-Foss,,"Triq il-Foss, Ir-Rabat Għawdex, Malta",36.0461897,14.2394373,True,MT02611
ministry for gozo,MT,Malta,project,,,,,,,Malta,,,Victoria,,,,"Victoria, Malta",36.0422372,14.2407784,True,MT02611
"don bosco oratory, gozo",MT,Malta,project,,,,,,,Malta,,,Ir-Rabat Għawdex,,Id Dawwara Tomba,,"Id Dawwara Tomba, Ir-Rabat Għawdex, Malta",36.0427621,14.2373264,True,MT02611
leone band club,MT,Malta,project,,,,,,,Malta,,,Ir-Rabat Għawdex,,Triq Ir-Republika,,"Triq Ir-Republika, Ir-Rabat Għawdex, Malta",36.04427370000001,14.2421168,True,MT02611
bishop's conservatory secondary school,MT,Malta,project,,,,,,,Malta,,,Victoria,,,,"Victoria, Malta",36.041354,14.2453831,True,MT02611
occupational health and safety authority (ohsa),MT,Malta,project,,,,,,,Malta,,,Tal-Pietà,,Triq Edgar Ferro,,"Triq Edgar Ferro, Tal-Pietà, Malta",35.8903834,14.4933736,True,MT01227
national commission for the promotion of equality,MT,Malta,project,,,,,,,Malta,,,Hamrun,,,,"Hamrun, Malta",35.8883499,14.4960407,True,MT01227
students services department,MT,Malta,project,,,,,,,Malta,,,Il-Ħamrun,,Fra G. Pace Forno,,"Fra G. Pace Forno, Il-Ħamrun, Malta",35.8888851,14.4858123,True,MT01227
paulo freire institute,MT,Malta,project,,,,,,,Malta,,,Iż-Żejtun,,Triq Sant Anglu,,"Triq Sant Anglu, Iż-Żejtun, Malta",35.8557569,14.5312016,True,MT01310
sliema band club,MT,Malta,project,,,,,,,Malta,,,Tas-Sliema,,Triq Il - Lunzjata,,"Triq Il - Lunzjata, Tas-Sliema, Malta",35.91102689999999,14.5037686,True,MT01259
"ministry for sustainable development, the environment and climate change",MT,Malta,project,,,,,,,Malta,,,Santa Venera,,Saint Joseph High Street,,"Casa Leoni,, St Joseph High St, Santa Venera, Malta",35.889244,14.4770913,True,MT01258
department for social welfare standards,MT,Malta,project,,,,,,,Malta,,,Santa Venera,SVR 9034,,,"212, Cannon Rd, Santa Venera SVR 9034, Malta",35.88616200000001,14.47795,True,MT01258
beesmart childcare centre,MT,Malta,project,,,,,,,Malta,,,St. Venera,SVR 1936,,,"Triq il-Palazz L-Ahmar, St. Venera SVR 1936, Malta",35.888172,14.473156,True,MT01258
department for health regulation					,MT,Malta,project,,,,,,,Malta,,,Santa Venera,,Old Railway Track,,"Old Railway Track, Santa Venera, Malta",35.8925793,14.4817463,True,MT01258
department for social welfare standards						,MT,Malta,project,,,,,,,Malta,,,Santa Venera,SVR 9034,,,"212, Cannon Rd, Santa Venera SVR 9034, Malta",35.88616200000001,14.47795,True,MT01258
foundation for social welfare services,MT,Malta,project,,,,,,,Malta,,,Santa Venera,SVR 9034,,,"212, Cannon Rd, Santa Venera SVR 9034, Malta",35.88616200000001,14.47795,True,MT01258
richmond foundation,MT,Malta,project,,,,,,,Malta,,,Santa Venera,,Triq il-Kbira San Ġużepp,424,"424 Triq il-Kbira San Ġużepp, Santa Venera, Malta",35.8893326,14.4760644,True,MT01258
malta hotels and restuarants assocation (mhra),MT,Malta,project,,,,,,,Malta,,,San Gwann,,Triq il-Gallina,,"2, Triq il-Gallina, San Gwann, Malta",35.9087554,14.4827086,True,MT01253
adi associates environmental consultants ltd,MT,Malta,project,,,,,,,Malta,,,San Gwann,SGN 4197,,,"Kappara Business Centre, 113 Triq Birkirkara, San Gwann SGN 4197, Malta",35.90638,14.479379,True,MT01253
"malta postgraduate medical training centre, department of health",MT,Malta,project,,,,,,,Malta,,,Msida,,,,"Medical School, Block A, Level 0, Mater Dei Hospital Tal Qroqq, Msida MSD 2090, Msida, Malta",35.90120029999999,14.4774454,True,MT01241
university of malta						,MT,Malta,project,,,,,,,Malta,,,Msida,MSD 2080,,,"Msida MSD 2080, Malta",35.9021631,14.4837483,True,MT01241
health promotion and disease prevention directorate,MT,Malta,project,,,,,,,Malta,,,Msida,,,,"Msida, Malta",35.8998815,14.4902521,True,MT01241
university of malta,MT,Malta,project,,,,,,,Malta,,,Msida,MSD 2080,,,"Msida MSD 2080, Malta",35.9021631,14.4837483,True,MT01241
the university of malta,MT,Malta,project,,,,,,,Malta,,,Msida,MSD 2080,,,"Msida MSD 2080, Malta",35.9021631,14.4837483,True,MT01241
directorate for lifelong learning,MT,Malta,project,,,,,,,Malta,,,L-Imsida,,Triq Qrejten,,"Triq Qrejten, L-Imsida, Malta",35.8926415,14.4902551,True,MT01241
malta hospice movement,MT,Malta,project,,,,,,,Malta,,,Ħ'Attard,,Vjal Il-Bon Pastur,,"Vjal Il-Bon Pastur, Ħ'Attard, Malta",35.8946041,14.4521606,True,MT01413
private schools association,MT,Malta,project,,,,,,,Malta,,,Ħ'Attard,4815,Triq Durumblat,,"Triq Durumblat, Ħ'Attard 4815, Malta",35.901385,14.425662,True,MT01412
ministry for energy and health	,MT,Malta,project,,,,,,,Malta,,,Il-Belt Valletta,VLT 2000,Triq Il-Merkanti,15,"Palazzo Castellania, 15 Triq Il-Merkanti, Il-Belt Valletta VLT 2000, Malta",35.8969006,14.5123901,True,MT01101
ministry for energy and health ,MT,Malta,project,,,,,,,Malta,,,Il-Belt Valletta,VLT 2000,Triq Il-Merkanti,15,"Palazzo Castellania, 15 Triq Il-Merkanti, Il-Belt Valletta VLT 2000, Malta",35.8969006,14.5123901,True,MT01101
department of health,MT,Malta,project,,,,,,,Malta,,,Il-Belt Valletta,VLT 2000,Triq Il-Merkanti,15,"Palazzo Castellania, 15 Triq Il-Merkanti, Il-Belt Valletta VLT 2000, Malta",35.8969006,14.5123901,True,MT01101
easy school of languages,MT,Malta,project,,,,,,,Malta,,,Il-Belt Valletta,VLT1230,,,"21, St Ursula Street, Il-Belt Valletta VLT1230, Malta",35.895841,14.512757,True,MT01101
treasury department 						,MT,Malta,project,,,,,,,Malta,,,Il-Belt Valletta,,Triq In-Nofsinhar,,"Maison Demandols VLT 1102, Triq In-Nofsinhar, Il-Belt Valletta, Malta",35.8978489,14.5092916,True,MT01101
ministry for energy and health						,MT,Malta,project,,,,,,,Malta,,,Il-Belt Valletta,VLT 2000,Triq Il-Merkanti,15,"Palazzo Castellania, 15 Triq Il-Merkanti, Il-Belt Valletta VLT 2000, Malta",35.8969006,14.5123901,True,MT01101
department for local government,MT,Malta,project,,,,,,,Malta,,,Il-Belt Valletta,,,,"230, Casa Gaspe, Republic St, Il-Belt Valletta, Malta",35.8996442,14.5146347,True,MT01101
ministry for energy and health 						,MT,Malta,project,,,,,,,Malta,,,Il-Belt Valletta,VLT 2000,Triq Il-Merkanti,15,"Palazzo Castellania, 15 Triq Il-Merkanti, Il-Belt Valletta VLT 2000, Malta",35.8969006,14.5123901,True,MT01101
grtu malta chamber of smes						,MT,Malta,project,,,,,,,Malta,,,Valletta,,Archbishop Street,,"Archbishop St, Valletta, Malta",35.8975095,14.5157942,True,MT01101
ministry for energy and health (meh),MT,Malta,project,,,,,,,Malta,,,Il-Belt Valletta,VLT 2000,Triq Il-Merkanti,15,"Palazzo Castellania, 15 Triq Il-Merkanti, Il-Belt Valletta VLT 2000, Malta",35.8969006,14.5123901,True,MT01101
medical association of malta,MT,Malta,project,,,,,,,Malta,,,Valletta,,Saint Paul Street,,"43A/4, Buildings, West, St Paul St, Valletta, Malta",35.90035110000001,14.511712,True,MT01101
malta employers association,MT,Malta,project,,,,,,,Malta,,,Il-Belt Valletta,VLT 1234,,,"87, St. Ursola Street, Il-Belt Valletta VLT 1234, Malta",35.897624,14.515436,True,MT01101
national library of malta,MT,Malta,project,,,,,,,Malta,,,Valletta,,,,"36 Old Treasury Street,, Valletta, Malta",35.8982747,14.5134765,True,MT01101
institute of tourism studies,MT,Malta,project,,,,,,,Malta,,,San Ġiljan,,ix-Xatt Ta' San Ġorġ,,"ix-Xatt Ta' San Ġorġ, San Ġiljan, Malta",35.9277609,14.4884579,True,MT01252
neptunes waterpolo & swimming club,MT,Malta,project,,,,,,,Malta,,,Saint Julian's,,,,"St Julian's, Malta",35.9151851,14.4936339,True,MT01252
daughters of the sacred heart ,MT,Malta,project,,,,,,,Malta,,,San Ġiljan,,Triq Il-Qalb Imqaddsa,,"Triq Il-Qalb Imqaddsa, San Ġiljan, Malta",35.9105124,14.4912833,True,MT01252
foundation for social welfare services - agenzija sapport,MT,Malta,project,,,,,,,Malta,,,Santa Venera,SVR 1614,,,"Triq Patri G Azzopardi (limits of Braille Street), Santa Venera SVR 1614, Malta",35.892126,14.478199,True,MT01258
institute of conservation and management of cultural heritage,MT,Malta,project,,,,,,,,,,,,,,,,,True,
kunsill malti ghall-isport (kms),MT,Malta,project,,,,,,,,,,,,,,,,,True,
internal audit and investigations department 						,MT,Malta,project,,,,,,,,,,,,,,,,,True,
centre for policy research and training (cprt),MT,Malta,project,,,,,,,,,,,,,,,,,True,
malta enterprise ,MT,Malta,project,,,,,,,Malta,,,Pieta,,,,"Pieta, Malta",35.89527399999999,14.495246,True,
programme implementation directorate,MT,Malta,project,,,,,,,Malta,,,Valletta,,,,"Valletta, Malta",35.8977851,14.5108836,True,MT01101
"water policy unit, ministry for energy and health						",MT,Malta,project,,,,,,,Malta,,,Valletta,,Quarry Wharf,,"Quarry Wharf, Valletta, Malta",35.89677229999999,14.5161816,True,MT01101
ministry for gozo						,MT,Malta,project,,,,,,,Malta,,,Victoria,,,,"Victoria, Malta",36.0422372,14.2407784,True,MT02611
office of the prime minister - chogm 15 taskforce						,MT,Malta,project,,,,,,,,,,,,,,,,,True,
ministry for the family and social solidarity,MT,Malta,project,,,,,,,,,,,,,,,,,True,
ministry for european affairs and implementation of the electoral manifesto,MT,Malta,project,,,,,,,,,,,,,,,,,True,
malta industrial parks ltd.,MT,Malta,project,,,,,,,Malta,Montana,,Malta,59538,North 1st Street East,7,"35°53'43. 14°29'44., 7 N 1st St E, Malta 59538, Malta",35.89529900000001,14.495755,True,
the curriculum management and e-learning department,MT,Malta,project,,,,,,,,,,,,,,,,,True,
projects development and coordination unit,MT,Malta,project,,,,,,,,,,,,,,,,,True,
tourism sustainable development unit,MT,Malta,project,,,,,,,,,,,,,,,,,True,
department of justice  						,MT,Malta,project,,,,,,,Malta,,,Ir-Rabat Għawdex,,Triq il-Foss,,"Triq il-Foss, Ir-Rabat Għawdex, Malta",36.0461897,14.2394373,True,MT02611
ministry for the family and social solidarity						,MT,Malta,project,,,,,,,,,,,,,,,,,True,
active labour market policy counselling and monitoring committee,MT,Malta,project,,,,,,,,,,,,,,,,,True,
management efficiency unit,MT,Malta,project,,,,,,,,,,,,,,,,,True,
allied healthcare department						,MT,Malta,project,,,,,,,,,,,,,,,,,True,
teatru manoel,MT,Malta,project,,,,,,,Malta,,,Il-Belt Valletta,,Old Theatre Street,,"Old Theatre Street, Il-Belt Valletta, Malta",35.8997579,14.5123816,True,MT01101
malta competition and consumer affairs authority,MT,Malta,project,,,,,,,Malta,,,Hamrun,,,,"Hamrun, Malta",35.8881113,14.4977045,True,MT01227
malta competition and consumer affairs authority (mccaa),MT,Malta,project,,,,,,,Malta,,,Hamrun,,,,"Hamrun, Malta",35.8881113,14.4977045,True,MT01227
ministry for european affairs and implementation of the electoral manifesto						,MT,Malta,project,,,,,,,,,,,,,,,,,True,
occupational health and safety authority						,MT,Malta,project,,,,,,,Malta,,,Tal-Pietà,,Triq Edgar Ferro,,"Triq Edgar Ferro, Tal-Pietà, Malta",35.8903834,14.4933736,True,MT01227
franciscan capuchin friary ,MT,Malta,project,,,,,,,,,,,,,,,,,True,
malta enterprise corporation 						,MT,Malta,project,,,,,,,Malta,,,Pieta,,,,"Pieta, Malta",35.89527399999999,14.495246,True,
national commission for the promotion of equality (ncpe),MT,Malta,project,,,,,,,,,,,,,,,,,True,
foundation for information technology accessibility (fita),MT,Malta,project,,,,,,,Malta,,,Hamrun,,,,"Hamrun, Malta",35.889326,14.49896,True,MT01118
commission on domestic violence,MT,Malta,project,,,,,,,,,,,,,,,,,True,
confederation of malta trade unions,MT,Malta,project,,,,,,,,,,,,,,,,,True,
malta aviation museum foundation,MT,Malta,project,,,,,,,Malta,,,Attard,,,,"Attard, Malta",35.89331769999999,14.4163263,True,MT01412
malta communications authority,MT,Malta,project,,,,,,,Malta,,,Floriana,,,,"Floriana, Malta",35.890566,14.5081913,True,MT01118
employee relationship management directorate (pahro),MT,Malta,project,,,,,,,,,,,,,,,,,True,
malta enterprise,MT,Malta,project,,,,,,,Malta,,,Pieta,,,,"Pieta, Malta",35.89527399999999,14.495246,True,
nng promotions,MT,Malta,project,,,,,,,,,,,,,,,,,True,
strategy support directorate						,MT,Malta,project,,,,,,,,,,,,,,,,,True,
ta' pinu national shrine,MT,Malta,project,,,,,,,Malta,,,Gharb,,,,"Gharb, Malta",36.0619707,14.2148387,True,MT02625
dar guzeppa debono,MT,Malta,project,,,,,,,Malta,,,Għajnsielem,GSM 2200,Triq Lourdes,,"Triq Lourdes, Għajnsielem GSM 2200, Malta",36.0249292,14.294871,True,MT02622
ghajnsielem band club,MT,Malta,project,,,,,,,Malta,,,Għajnsielem,GSM 1023,,,"Pjazza Madonna Ta' Loreto, Għajnsielem GSM 1023, Malta",36.026167,14.290046,True,MT02622
san pawl local council,MT,Malta,project,,,,,,,Malta,,,Saint Paul's Bay,,,,"St Paul's Bay, Malta",35.9473157,14.3935863,True,MT01555
foundation for educational services,MT,Malta,project,,,,,,,Malta,,,Imtarfa,MTF 1140,,,"C/o St Nicholas College Boys Secondary School, Triq l-Imtarfa, Imtarfa MTF 1140, Malta",35.889823,14.394932,True,MT01468
archdiocese of malta,MT,Malta,project,,,,,,,Malta,,,Rabat,,Triq Tal-Virtu,90,"90, Triq Tal-Virtu, Ir-Rabat RBT2604, 90 Triq Tal-Virtu, Rabat, Malta",35.8742098,14.4030044,True,MT01450
saura home ,MT,Malta,project,,,,,,,Malta,,,Ir-Rabat,,Triq Nikol Saura,,"Triq Nikol Saura, Ir-Rabat, Malta",35.8811871,14.4019248,True,MT01450
rehabilitation hospital karin grech,MT,Malta,project,,,,,,,Malta,,,Pieta,,,,"Pieta, Malta",35.8941347,14.4958806,True,
ministry for home affairs and national security,MT,Malta,project,,,,,,,Malta,,,Valletta,,,,"Valletta, Malta",35.8977851,14.5108836,True,MT01101
armed forces of malta						,MT,Malta,project,,,,,,,,,,,,,,,,,True,
general workers' union						,MT,Malta,project,,,,,,,,,,,,,,,,,True,
directorate for quality and standards education (dqse),MT,Malta,project,,,,,,,,,,,,,,,,,True,
malta information technology agency - mita						,MT,Malta,project,,,,,,,,,,,,,,,,,True,
curriculum management and e-learning department,MT,Malta,project,,,,,,,,,,,,,,,,,True,
banif bank,MT,Malta,project,,,,,,,,,,,,,,,,,True,
national commission for the promotion of equality 						,MT,Malta,project,,,,,,,Malta,,,Hamrun,,,,"Hamrun, Malta",35.8883499,14.4960407,True,MT01227
